epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,3199.76,1.7261,0.98478,1.51996,0.82638,0.68421,0.73489,0.30848,2.24888,1.29042,2.05061,0.005455,0.005455,0.005455
103,3230.26,1.76371,0.98924,1.5254,0.82015,0.69591,0.75046,0.32634,2.26731,1.29716,2.05461,0.00541,0.00541,0.00541
104,3260.84,1.76016,0.98508,1.51237,0.78837,0.7193,0.74782,0.32862,2.27339,1.32029,2.08743,0.005365,0.005365,0.005365
105,3290.79,1.77033,1.00006,1.5331,0.8565,0.69807,0.77718,0.3263,2.25082,1.39512,2.04032,0.00532,0.00532,0.00532
106,3320.44,1.7837,1.00522,1.54342,0.83073,0.63158,0.73968,0.28533,2.16623,1.45742,1.93797,0.005275,0.005275,0.005275
107,3349.91,1.75953,0.99753,1.50558,0.8169,0.7076,0.77778,0.31029,2.2531,1.3393,2.04772,0.00523,0.00523,0.00523
108,3379.87,1.77199,1.00736,1.54336,0.81612,0.67251,0.74351,0.31031,2.17587,1.41721,1.96396,0.005185,0.005185,0.005185
109,3409.78,1.7783,0.98373,1.51721,0.83068,0.67251,0.75946,0.32079,2.24158,1.33232,2.06074,0.00514,0.00514,0.00514
110,3439.81,1.74056,0.97638,1.4961,0.79626,0.75421,0.78418,0.32233,2.17657,1.33199,1.96342,0.005095,0.005095,0.005095
111,3470.04,1.75748,0.98248,1.54515,0.84938,0.69254,0.75598,0.31288,2.33614,1.23471,2.14844,0.00505,0.00505,0.00505
112,3500.22,1.71828,0.96466,1.48736,0.76853,0.69006,0.74392,0.3232,2.27186,1.38608,2.07621,0.005005,0.005005,0.005005
113,3529.87,1.76306,1.00186,1.51462,0.76087,0.76608,0.77769,0.32387,2.17363,1.27784,1.97979,0.00496,0.00496,0.00496
114,3559.83,1.78233,0.99786,1.52965,0.84023,0.71345,0.77117,0.32852,2.23226,1.25831,2.01555,0.004915,0.004915,0.004915
115,3589.8,1.75031,0.97373,1.5025,0.81899,0.68796,0.76219,0.31349,2.23063,1.30434,2.03542,0.00487,0.00487,0.00487
116,3619.72,1.75614,0.97962,1.51851,0.83836,0.66727,0.74253,0.30522,2.35143,1.30111,2.13962,0.004825,0.004825,0.004825
117,3650.36,1.71512,0.95917,1.48186,0.86403,0.63172,0.72435,0.30062,2.33458,1.42306,2.14323,0.00478,0.00478,0.00478
118,3680.92,1.71379,0.95211,1.46634,0.86814,0.67836,0.74904,0.31063,2.22445,1.29173,2.0144,0.004735,0.004735,0.004735
119,3711.86,1.7384,0.97283,1.49085,0.84531,0.63916,0.73054,0.31498,2.34868,1.35563,2.16181,0.00469,0.00469,0.00469
120,3742.47,1.73697,0.97163,1.51745,0.86641,0.64477,0.72648,0.30317,2.25897,1.50729,2.08502,0.004645,0.004645,0.004645
121,3772.75,1.75657,0.99179,1.52567,0.83489,0.66667,0.75503,0.31569,2.24056,1.25483,2.04702,0.0046,0.0046,0.0046
122,3802.72,1.70904,0.95502,1.5036,0.85573,0.71345,0.7837,0.32565,2.28617,1.31892,2.05405,0.004555,0.004555,0.004555
123,3832.41,1.72069,0.9518,1.50361,0.82996,0.68503,0.73887,0.31006,2.33923,1.24835,2.1448,0.00451,0.00451,0.00451
124,3862.3,1.70939,0.94816,1.48594,0.82278,0.68421,0.73826,0.30814,2.26171,1.38746,2.08486,0.004465,0.004465,0.004465
